#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
KAT2A	E2F1	9606.ENSP00000225916	9606.ENSP00000345571	0	0	0	0	0.096	0.718	0	0.550	0.875
KAT2A	EP400	9606.ENSP00000225916	9606.ENSP00000374213	0	0	0	0	0.165	0.171	0.720	0.603	0.913
KAT2A	SMAD4	9606.ENSP00000225916	9606.ENSP00000341551	0	0	0	0	0.062	0.106	0.900	0.112	0.915
KAT2A	HDAC2	9606.ENSP00000225916	9606.ENSP00000430432	0	0	0	0	0.095	0.289	0.650	0.755	0.937
KAT2A	SMAD3	9606.ENSP00000225916	9606.ENSP00000332973	0	0	0	0	0.085	0.319	0.900	0.150	0.940
KAT2A	TAF7	9606.ENSP00000225916	9606.ENSP00000312709	0	0	0	0	0.123	0.213	0.900	0.287	0.944
KAT2A	HDAC1	9606.ENSP00000225916	9606.ENSP00000362649	0	0	0	0	0.095	0.289	0.650	0.825	0.955
KAT2A	MAX	9606.ENSP00000225916	9606.ENSP00000351490	0	0	0	0	0.062	0.518	0.900	0.181	0.958
KAT2A	CREBBP	9606.ENSP00000225916	9606.ENSP00000262367	0	0	0	0	0.062	0.302	0.800	0.820	0.973
KAT2A	EP300	9606.ENSP00000225916	9606.ENSP00000263253	0	0	0	0	0.062	0.302	0.800	0.889	0.983
KAT2A	KAT5	9606.ENSP00000225916	9606.ENSP00000340330	0	0	0	0	0.076	0.369	0.720	0.946	0.990
KAT2A	AK6	9606.ENSP00000225916	9606.ENSP00000370193	0	0	0	0	0.065	0.923	0.900	0.303	0.994
KAT2A	WDR5	9606.ENSP00000225916	9606.ENSP00000351446	0	0	0	0	0.098	0.833	0.720	0.904	0.995
KAT2A	TRRAP	9606.ENSP00000225916	9606.ENSP00000352925	0	0	0	0	0.107	0.971	0.900	0.989	0.999
KAT2A	SUPT3H	9606.ENSP00000225916	9606.ENSP00000360515	0	0	0	0	0	0.969	0.900	0.913	0.999
KAT2A	MYC	9606.ENSP00000225916	9606.ENSP00000479618	0	0	0	0	0.084	0.884	0.900	0.976	0.999
KAT5	KAT2A	9606.ENSP00000340330	9606.ENSP00000225916	0	0	0	0	0.076	0.369	0.720	0.946	0.990
KAT5	CREBBP	9606.ENSP00000340330	9606.ENSP00000262367	0	0	0	0	0.085	0.378	0	0.732	0.834
KAT5	EP300	9606.ENSP00000340330	9606.ENSP00000263253	0	0	0	0	0.085	0.378	0.300	0.876	0.944
KAT5	RUVBL1	9606.ENSP00000340330	9606.ENSP00000318297	0	0	0	0	0.064	0.935	0.900	0.917	0.999
KAT5	E2F1	9606.ENSP00000340330	9606.ENSP00000345571	0	0	0	0	0.062	0.282	0	0.695	0.777
KAT5	HDAC2	9606.ENSP00000340330	9606.ENSP00000430432	0	0	0	0	0.065	0.604	0	0.771	0.908
KAT5	CDKN2A	9606.ENSP00000340330	9606.ENSP00000418915	0	0	0	0	0	0.301	0	0.880	0.913
KAT5	WDR5	9606.ENSP00000340330	9606.ENSP00000351446	0	0	0	0	0.066	0.531	0.720	0.457	0.924
KAT5	MAX	9606.ENSP00000340330	9606.ENSP00000351490	0	0	0	0	0	0.501	0.900	0.160	0.954
KAT5	ACTL6A	9606.ENSP00000340330	9606.ENSP00000397552	0	0	0	0	0.062	0.919	0.900	0.678	0.997
KAT5	HDAC1	9606.ENSP00000340330	9606.ENSP00000362649	0	0	0	0	0.065	0.777	0.900	0.903	0.997
KAT5	EP400	9606.ENSP00000340330	9606.ENSP00000374213	0	0	0	0	0.073	0.949	0.900	0.993	0.999
KAT5	MYC	9606.ENSP00000340330	9606.ENSP00000479618	0	0	0	0	0	0.837	0.900	0.983	0.999
KAT5	RUVBL2	9606.ENSP00000340330	9606.ENSP00000473172	0	0	0	0	0.084	0.900	0.900	0.972	0.999
KAT5	TRRAP	9606.ENSP00000340330	9606.ENSP00000352925	0	0	0	0	0.062	0.952	0.900	0.994	0.999
L3MBTL2	WDR5	9606.ENSP00000216237	9606.ENSP00000351446	0	0	0	0	0.110	0.703	0	0.450	0.842
L3MBTL2	MAX	9606.ENSP00000216237	9606.ENSP00000351490	0	0	0	0	0	0.707	0.600	0.298	0.910
L3MBTL2	E2F1	9606.ENSP00000216237	9606.ENSP00000345571	0	0	0	0	0.049	0.133	0.900	0.057	0.911
L3MBTL2	MGA	9606.ENSP00000216237	9606.ENSP00000219905	0	0	0	0	0.063	0.824	0.600	0.293	0.947
L3MBTL2	RNF2	9606.ENSP00000216237	9606.ENSP00000356480	0	0	0	0	0.092	0.807	0.600	0.675	0.974
L3MBTL2	E2F6	9606.ENSP00000216237	9606.ENSP00000370936	0	0	0	0	0.049	0.882	0.800	0.737	0.993
L3MBTL2	PCGF6	9606.ENSP00000216237	9606.ENSP00000358862	0	0	0	0	0.062	0.890	0.800	0.887	0.997
MAPK14	HBP1	9606.ENSP00000229795	9606.ENSP00000222574	0	0	0	0	0	0.143	0.900	0.054	0.911
MAPK14	CDKN2A	9606.ENSP00000229795	9606.ENSP00000418915	0	0	0	0	0	0.259	0.800	0.324	0.891
MAPK14	RNF2	9606.ENSP00000229795	9606.ENSP00000356480	0	0	0	0	0.064	0	0.900	0	0.902
MAPK14	CREBBP	9606.ENSP00000229795	9606.ENSP00000262367	0	0	0	0	0	0.114	0.900	0.347	0.937
MAPK14	MYC	9606.ENSP00000229795	9606.ENSP00000479618	0	0	0	0	0	0.129	0.900	0.520	0.954
MAPK14	PAK2	9606.ENSP00000229795	9606.ENSP00000314067	0	0	0.338	0.647	0.053	0.501	0.900	0.274	0.958
MAPK14	EP300	9606.ENSP00000229795	9606.ENSP00000263253	0	0	0	0	0	0.525	0.900	0.323	0.965
MAPK14	MAX	9606.ENSP00000229795	9606.ENSP00000351490	0	0	0	0	0	0.600	0.900	0.481	0.977
MAX	L3MBTL2	9606.ENSP00000351490	9606.ENSP00000216237	0	0	0	0	0	0.707	0.600	0.298	0.910
MAX	MGA	9606.ENSP00000351490	9606.ENSP00000219905	0	0	0	0	0	0.695	0.900	0.568	0.985
MAX	HBP1	9606.ENSP00000351490	9606.ENSP00000222574	0	0	0	0	0.063	0.076	0.900	0.138	0.915
MAX	KAT2A	9606.ENSP00000351490	9606.ENSP00000225916	0	0	0	0	0.062	0.518	0.900	0.181	0.958
MAX	MAPK14	9606.ENSP00000351490	9606.ENSP00000229795	0	0	0	0	0	0.600	0.900	0.481	0.977
MAX	PIN1	9606.ENSP00000351490	9606.ENSP00000247970	0	0	0	0	0.069	0	0.900	0.069	0.905
MAX	CREBBP	9606.ENSP00000351490	9606.ENSP00000262367	0	0	0	0	0.089	0.102	0.900	0.117	0.918
MAX	EP300	9606.ENSP00000351490	9606.ENSP00000263253	0	0	0	0	0.062	0.695	0.900	0.300	0.977
MAX	MXD1	9606.ENSP00000351490	9606.ENSP00000264444	0	0	0	0	0	0.988	0.900	0.719	0.999
MAX	DNMT3A	9606.ENSP00000351490	9606.ENSP00000264709	0	0	0	0	0.055	0.056	0.900	0.134	0.912
MAX	SKP2	9606.ENSP00000351490	9606.ENSP00000274255	0	0	0	0	0	0	0.900	0.127	0.908
MAX	MYCN	9606.ENSP00000351490	9606.ENSP00000281043	0	0	0	0.702	0	0.908	0	0.901	0.932
MAX	FBXW7	9606.ENSP00000351490	9606.ENSP00000281708	0	0	0	0	0	0.376	0.900	0.137	0.941
MAX	CDC25A	9606.ENSP00000351490	9606.ENSP00000303706	0	0	0	0	0.062	0.078	0.900	0.141	0.915
MAX	HCFC1	9606.ENSP00000351490	9606.ENSP00000309555	0	0	0	0	0.061	0.128	0.900	0.101	0.916
MAX	TERT	9606.ENSP00000351490	9606.ENSP00000309572	0	0	0	0	0	0	0.900	0.145	0.910
MAX	TAF7	9606.ENSP00000351490	9606.ENSP00000312709	0	0	0	0	0	0	0.900	0.101	0.906
MAX	PAK2	9606.ENSP00000351490	9606.ENSP00000314067	0	0	0	0	0.065	0	0.900	0.566	0.955
MAX	RUVBL1	9606.ENSP00000351490	9606.ENSP00000318297	0	0	0	0	0	0.330	0.900	0.136	0.937
MAX	MXI1	9606.ENSP00000351490	9606.ENSP00000331152	0	0	0	0	0	0.905	0	0.747	0.975
MAX	SMAD3	9606.ENSP00000351490	9606.ENSP00000332973	0	0	0	0	0	0.643	0.900	0.113	0.965
MAX	KAT5	9606.ENSP00000351490	9606.ENSP00000340330	0	0	0	0	0	0.501	0.900	0.160	0.954
MAX	HUWE1	9606.ENSP00000351490	9606.ENSP00000340648	0	0	0	0	0	0.104	0.900	0.067	0.909
MAX	SMAD4	9606.ENSP00000351490	9606.ENSP00000341551	0	0	0	0	0	0.281	0.900	0.111	0.930
MAX	E2F1	9606.ENSP00000351490	9606.ENSP00000345571	0	0	0	0	0	0	0.900	0.359	0.933
MAX	WDR5	9606.ENSP00000351490	9606.ENSP00000351446	0	0	0	0	0.070	0.414	0.900	0.114	0.945
MAX	CHD8	9606.ENSP00000351490	9606.ENSP00000382863	0	0	0	0	0.082	0.067	0.900	0	0.906
MAX	RBBP7	9606.ENSP00000351490	9606.ENSP00000369424	0	0	0	0	0.062	0	0.900	0.102	0.908
MAX	RPL11	9606.ENSP00000351490	9606.ENSP00000363676	0	0	0	0	0.045	0	0.900	0.132	0.909
MAX	SAP18	9606.ENSP00000351490	9606.ENSP00000481842	0	0	0	0	0.062	0	0.900	0.144	0.912
MAX	HDAC1	9606.ENSP00000351490	9606.ENSP00000362649	0	0	0	0	0.048	0.056	0.900	0.155	0.913
MAX	CDKN2A	9606.ENSP00000351490	9606.ENSP00000418915	0	0	0	0	0	0.057	0.900	0.164	0.914
MAX	HDAC2	9606.ENSP00000351490	9606.ENSP00000430432	0	0	0	0	0.045	0.141	0.900	0.088	0.915
MAX	EP400	9606.ENSP00000351490	9606.ENSP00000374213	0	0	0	0	0.056	0.856	0	0.444	0.918
MAX	TAF1	9606.ENSP00000351490	9606.ENSP00000406549	0	0	0	0	0	0.130	0.900	0.160	0.920
MAX	MXD3	9606.ENSP00000351490	9606.ENSP00000401867	0	0	0	0	0	0.873	0	0.417	0.922
MAX	SUPT3H	9606.ENSP00000351490	9606.ENSP00000360515	0	0	0	0	0.064	0.270	0.900	0	0.925
MAX	PPP2CA	9606.ENSP00000351490	9606.ENSP00000418447	0	0	0	0	0.048	0.281	0.900	0	0.925
MAX	PCGF6	9606.ENSP00000351490	9606.ENSP00000358862	0	0	0	0	0.053	0.752	0.600	0.311	0.926
MAX	SIN3B	9606.ENSP00000351490	9606.ENSP00000369131	0	0	0	0	0.080	0.180	0.900	0.158	0.928
MAX	PIM1	9606.ENSP00000351490	9606.ENSP00000362608	0	0	0	0	0.062	0.284	0.900	0.075	0.929
MAX	AK6	9606.ENSP00000351490	9606.ENSP00000370193	0	0	0	0	0.123	0.270	0.900	0.055	0.931
MAX	ACTL6A	9606.ENSP00000351490	9606.ENSP00000397552	0	0	0	0	0	0.345	0.900	0.074	0.934
MAX	RUVBL2	9606.ENSP00000351490	9606.ENSP00000473172	0	0	0	0	0.061	0.330	0.900	0.173	0.941
MAX	ZBTB17	9606.ENSP00000351490	9606.ENSP00000364885	0	0	0	0	0	0.282	0.900	0.296	0.945
MAX	E2F6	9606.ENSP00000351490	9606.ENSP00000370936	0	0	0	0	0	0.433	0.900	0.292	0.956
MAX	RNF2	9606.ENSP00000351490	9606.ENSP00000356480	0	0	0	0	0.063	0.623	0.900	0.060	0.962
MAX	SIN3A	9606.ENSP00000351490	9606.ENSP00000378402	0	0	0	0	0.082	0.571	0.900	0.333	0.970
MAX	TRRAP	9606.ENSP00000351490	9606.ENSP00000352925	0	0	0	0	0	0.845	0.900	0.376	0.989
MAX	MYC	9606.ENSP00000351490	9606.ENSP00000479618	0	0	0	0.689	0	0.998	0.900	0.989	0.999
MGA	L3MBTL2	9606.ENSP00000219905	9606.ENSP00000216237	0	0	0	0	0.063	0.824	0.600	0.293	0.947
MGA	AK6	9606.ENSP00000219905	9606.ENSP00000370193	0	0	0	0	0	0	0.900	0.041	0.900
MGA	TAF7	9606.ENSP00000219905	9606.ENSP00000312709	0	0	0	0	0	0	0.900	0.055	0.901
MGA	HCFC1	9606.ENSP00000219905	9606.ENSP00000309555	0	0	0	0	0	0.070	0.900	0	0.903
MGA	RUVBL1	9606.ENSP00000219905	9606.ENSP00000318297	0	0	0	0	0	0.072	0.900	0	0.903
MGA	RUVBL2	9606.ENSP00000219905	9606.ENSP00000473172	0	0	0	0	0	0.104	0.900	0	0.906
MGA	TAF1	9606.ENSP00000219905	9606.ENSP00000406549	0	0	0	0	0.228	0	0.900	0.042	0.919
MGA	CHD8	9606.ENSP00000219905	9606.ENSP00000382863	0	0	0	0	0.073	0.148	0.900	0.108	0.920
MGA	E2F1	9606.ENSP00000219905	9606.ENSP00000345571	0	0	0	0	0	0.206	0.900	0.104	0.922
MGA	PCGF6	9606.ENSP00000219905	9606.ENSP00000358862	0	0	0	0	0	0.877	0.600	0.258	0.960
MGA	RNF2	9606.ENSP00000219905	9606.ENSP00000356480	0	0	0	0	0.062	0.705	0.900	0.053	0.970
MGA	MAX	9606.ENSP00000219905	9606.ENSP00000351490	0	0	0	0	0	0.695	0.900	0.568	0.985
MGA	WDR5	9606.ENSP00000219905	9606.ENSP00000351446	0	0	0	0	0	0.881	0.900	0	0.987
MGA	E2F6	9606.ENSP00000219905	9606.ENSP00000370936	0	0	0	0	0	0.881	0.900	0.321	0.991
MXD1	RBBP7	9606.ENSP00000264444	9606.ENSP00000369424	0	0	0	0	0	0	0.900	0.099	0.906
MXD1	TERT	9606.ENSP00000264444	9606.ENSP00000309572	0	0	0	0	0	0	0.900	0.166	0.913
MXD1	SAP18	9606.ENSP00000264444	9606.ENSP00000481842	0	0	0	0	0.062	0	0.900	0.272	0.925
MXD1	HDAC1	9606.ENSP00000264444	9606.ENSP00000362649	0	0	0	0	0	0.281	0.900	0.207	0.938
MXD1	HDAC2	9606.ENSP00000264444	9606.ENSP00000430432	0	0	0	0	0	0.494	0.900	0.188	0.955
MXD1	SIN3B	9606.ENSP00000264444	9606.ENSP00000369131	0	0	0	0	0.063	0.504	0.900	0.379	0.967
MXD1	SIN3A	9606.ENSP00000264444	9606.ENSP00000378402	0	0	0	0	0.063	0.976	0.900	0.357	0.998
MXD1	MAX	9606.ENSP00000264444	9606.ENSP00000351490	0	0	0	0	0	0.988	0.900	0.719	0.999
MXD3	MAX	9606.ENSP00000401867	9606.ENSP00000351490	0	0	0	0	0	0.873	0	0.417	0.922
MXD3	SIN3A	9606.ENSP00000401867	9606.ENSP00000378402	0	0	0	0	0.063	0.686	0	0.086	0.707
MXI1	SIN3B	9606.ENSP00000331152	9606.ENSP00000369131	0	0	0	0	0.063	0.497	0	0.462	0.724
MXI1	SIN3A	9606.ENSP00000331152	9606.ENSP00000378402	0	0	0	0	0.063	0.539	0	0.617	0.820
MXI1	MYC	9606.ENSP00000331152	9606.ENSP00000479618	0	0	0	0	0	0.213	0	0.919	0.935
MXI1	MAX	9606.ENSP00000331152	9606.ENSP00000351490	0	0	0	0	0	0.905	0	0.747	0.975
MYC	HBP1	9606.ENSP00000479618	9606.ENSP00000222574	0	0	0	0	0.063	0.296	0.900	0.218	0.941
MYC	KAT2A	9606.ENSP00000479618	9606.ENSP00000225916	0	0	0	0	0.084	0.884	0.900	0.976	0.999
MYC	MAPK14	9606.ENSP00000479618	9606.ENSP00000229795	0	0	0	0	0	0.129	0.900	0.520	0.954
MYC	PIN1	9606.ENSP00000479618	9606.ENSP00000247970	0	0	0	0	0	0.851	0.900	0.434	0.990
MYC	CREBBP	9606.ENSP00000479618	9606.ENSP00000262367	0	0	0	0	0.062	0.687	0.900	0.744	0.991
MYC	EP300	9606.ENSP00000479618	9606.ENSP00000263253	0	0	0	0	0.062	0.780	0.900	0.987	0.999
MYC	DNMT3A	9606.ENSP00000479618	9606.ENSP00000264709	0	0	0	0	0	0.499	0.900	0.968	0.998
MYC	SKP2	9606.ENSP00000479618	9606.ENSP00000274255	0	0	0	0	0.062	0.871	0.900	0.987	0.999
MYC	FBXW7	9606.ENSP00000479618	9606.ENSP00000281708	0	0	0	0	0	0.927	0.900	0.975	0.999
MYC	CDC25A	9606.ENSP00000479618	9606.ENSP00000303706	0	0	0	0	0.119	0.078	0.900	0.670	0.969
MYC	TERT	9606.ENSP00000479618	9606.ENSP00000309572	0	0	0	0	0.077	0.130	0.900	0.799	0.981
MYC	PAK2	9606.ENSP00000479618	9606.ENSP00000314067	0	0	0	0	0	0.487	0.900	0.189	0.954
MYC	RUVBL1	9606.ENSP00000479618	9606.ENSP00000318297	0	0	0	0	0.070	0.752	0.900	0.859	0.996
MYC	MXI1	9606.ENSP00000479618	9606.ENSP00000331152	0	0	0	0	0	0.213	0	0.919	0.935
MYC	SMAD3	9606.ENSP00000479618	9606.ENSP00000332973	0	0	0	0	0	0.281	0.900	0.937	0.995
MYC	KAT5	9606.ENSP00000479618	9606.ENSP00000340330	0	0	0	0	0	0.837	0.900	0.983	0.999
MYC	HUWE1	9606.ENSP00000479618	9606.ENSP00000340648	0	0	0	0	0	0.747	0.900	0.459	0.985
MYC	SMAD4	9606.ENSP00000479618	9606.ENSP00000341551	0	0	0	0	0	0.056	0.900	0.787	0.978
MYC	E2F1	9606.ENSP00000479618	9606.ENSP00000345571	0	0	0	0	0.088	0	0.900	0.707	0.971
MYC	WDR5	9606.ENSP00000479618	9606.ENSP00000351446	0	0	0	0	0.076	0.421	0	0.988	0.993
MYC	MAX	9606.ENSP00000479618	9606.ENSP00000351490	0	0	0	0.689	0	0.998	0.900	0.989	0.999
MYC	TRRAP	9606.ENSP00000479618	9606.ENSP00000352925	0	0	0	0	0	0.887	0.900	0.988	0.999
MYC	SUPT3H	9606.ENSP00000479618	9606.ENSP00000360515	0	0	0	0	0.064	0.639	0.900	0.094	0.965
MYC	PIM1	9606.ENSP00000479618	9606.ENSP00000362608	0	0	0	0	0.097	0.496	0.900	0.489	0.973
MYC	HDAC1	9606.ENSP00000479618	9606.ENSP00000362649	0	0	0	0	0.077	0.772	0	0.960	0.991
MYC	RPL11	9606.ENSP00000479618	9606.ENSP00000363676	0	0	0	0	0.077	0.279	0.900	0.928	0.994
MYC	ZBTB17	9606.ENSP00000479618	9606.ENSP00000364885	0	0	0	0	0	0.882	0.900	0.988	0.999
MYC	EP400	9606.ENSP00000479618	9606.ENSP00000374213	0	0	0	0	0	0.741	0	0.623	0.898
MYC	SIN3A	9606.ENSP00000479618	9606.ENSP00000378402	0	0	0	0	0.063	0.243	0	0.617	0.705
MYC	CHD8	9606.ENSP00000479618	9606.ENSP00000382863	0	0	0	0	0	0.151	0	0.692	0.728
MYC	ACTL6A	9606.ENSP00000479618	9606.ENSP00000397552	0	0	0	0	0.075	0.622	0.900	0.897	0.995
MYC	PPP2CA	9606.ENSP00000479618	9606.ENSP00000418447	0	0	0	0	0	0.680	0.900	0.411	0.979
MYC	CDKN2A	9606.ENSP00000479618	9606.ENSP00000418915	0	0	0	0	0	0.880	0.900	0.931	0.999
MYC	HDAC2	9606.ENSP00000479618	9606.ENSP00000430432	0	0	0	0	0	0.462	0	0.570	0.759
MYC	RUVBL2	9606.ENSP00000479618	9606.ENSP00000473172	0	0	0	0	0.085	0.710	0.900	0.939	0.998
MYCN	WDR5	9606.ENSP00000281043	9606.ENSP00000351446	0	0	0	0	0	0.270	0	0.697	0.769
MYCN	ZBTB17	9606.ENSP00000281043	9606.ENSP00000364885	0	0	0	0	0	0.681	0	0.434	0.811
MYCN	CDKN2A	9606.ENSP00000281043	9606.ENSP00000418915	0	0	0	0	0	0.285	0	0.794	0.847
MYCN	FBXW7	9606.ENSP00000281043	9606.ENSP00000281708	0	0	0	0	0	0.518	0	0.703	0.851
MYCN	MAX	9606.ENSP00000281043	9606.ENSP00000351490	0	0	0	0.702	0	0.908	0	0.901	0.932
MYCN	HDAC2	9606.ENSP00000281043	9606.ENSP00000430432	0	0	0	0	0	0.486	0	0.885	0.938
MYCN	HDAC1	9606.ENSP00000281043	9606.ENSP00000362649	0	0	0	0	0	0.486	0	0.925	0.959
PAK2	MAPK14	9606.ENSP00000314067	9606.ENSP00000229795	0	0	0.338	0.647	0.053	0.501	0.900	0.274	0.958
PAK2	MYC	9606.ENSP00000314067	9606.ENSP00000479618	0	0	0	0	0	0.487	0.900	0.189	0.954
PAK2	MAX	9606.ENSP00000314067	9606.ENSP00000351490	0	0	0	0	0.065	0	0.900	0.566	0.955
PCGF6	L3MBTL2	9606.ENSP00000358862	9606.ENSP00000216237	0	0	0	0	0.062	0.890	0.800	0.887	0.997
PCGF6	MGA	9606.ENSP00000358862	9606.ENSP00000219905	0	0	0	0	0	0.877	0.600	0.258	0.960
PCGF6	E2F1	9606.ENSP00000358862	9606.ENSP00000345571	0	0	0	0	0	0.066	0.900	0	0.902
PCGF6	WDR5	9606.ENSP00000358862	9606.ENSP00000351446	0	0	0	0	0.062	0.850	0	0.444	0.914
PCGF6	MAX	9606.ENSP00000358862	9606.ENSP00000351490	0	0	0	0	0.053	0.752	0.600	0.311	0.926
PCGF6	RNF2	9606.ENSP00000358862	9606.ENSP00000356480	0	0	0	0	0.062	0.916	0.900	0.966	0.999
PCGF6	RBBP7	9606.ENSP00000358862	9606.ENSP00000369424	0	0	0	0	0.062	0	0.900	0.339	0.932
PCGF6	HDAC2	9606.ENSP00000358862	9606.ENSP00000430432	0	0	0	0	0.063	0.457	0.900	0.108	0.948
PCGF6	E2F6	9606.ENSP00000358862	9606.ENSP00000370936	0	0	0	0	0	0.876	0.800	0.633	0.990
PIM1	CDC25A	9606.ENSP00000362608	9606.ENSP00000303706	0	0	0	0	0.065	0.548	0	0.408	0.728
PIM1	MAX	9606.ENSP00000362608	9606.ENSP00000351490	0	0	0	0	0.062	0.284	0.900	0.075	0.929
PIM1	MYC	9606.ENSP00000362608	9606.ENSP00000479618	0	0	0	0	0.097	0.496	0.900	0.489	0.973
PIN1	SMAD3	9606.ENSP00000247970	9606.ENSP00000332973	0	0	0	0	0	0.653	0	0.362	0.769
PIN1	MAX	9606.ENSP00000247970	9606.ENSP00000351490	0	0	0	0	0.069	0	0.900	0.069	0.905
PIN1	PPP2CA	9606.ENSP00000247970	9606.ENSP00000418447	0.070	0	0	0	0.122	0.532	0.900	0.163	0.962
PIN1	MYC	9606.ENSP00000247970	9606.ENSP00000479618	0	0	0	0	0	0.851	0.900	0.434	0.990
PPP2CA	PIN1	9606.ENSP00000418447	9606.ENSP00000247970	0.070	0	0	0	0.122	0.532	0.900	0.163	0.962
PPP2CA	MAX	9606.ENSP00000418447	9606.ENSP00000351490	0	0	0	0	0.048	0.281	0.900	0	0.925
PPP2CA	MYC	9606.ENSP00000418447	9606.ENSP00000479618	0	0	0	0	0	0.680	0.900	0.411	0.979
RBBP7	EP300	9606.ENSP00000369424	9606.ENSP00000263253	0	0	0	0	0.062	0.231	0.900	0.303	0.943
RBBP7	MXD1	9606.ENSP00000369424	9606.ENSP00000264444	0	0	0	0	0	0	0.900	0.099	0.906
RBBP7	RUVBL1	9606.ENSP00000369424	9606.ENSP00000318297	0	0	0	0	0.205	0.076	0.800	0.335	0.889
RBBP7	SMAD3	9606.ENSP00000369424	9606.ENSP00000332973	0	0	0	0	0.066	0	0.900	0.118	0.910
RBBP7	SMAD4	9606.ENSP00000369424	9606.ENSP00000341551	0	0	0	0	0.063	0	0.900	0.085	0.906
RBBP7	WDR5	9606.ENSP00000369424	9606.ENSP00000351446	0	0	0	0.631	0.279	0.078	0.900	0.462	0.939
RBBP7	MAX	9606.ENSP00000369424	9606.ENSP00000351490	0	0	0	0	0.062	0	0.900	0.102	0.908
RBBP7	RNF2	9606.ENSP00000369424	9606.ENSP00000356480	0	0	0	0	0.097	0.182	0.900	0.510	0.959
RBBP7	PCGF6	9606.ENSP00000369424	9606.ENSP00000358862	0	0	0	0	0.062	0	0.900	0.339	0.932
RBBP7	HDAC1	9606.ENSP00000369424	9606.ENSP00000362649	0	0	0	0	0.517	0.973	0.900	0.991	0.999
RBBP7	SIN3B	9606.ENSP00000369424	9606.ENSP00000369131	0	0	0	0	0.092	0.905	0.900	0.573	0.995
RBBP7	SAP18	9606.ENSP00000369424	9606.ENSP00000481842	0	0	0	0	0.147	0	0.900	0.808	0.982
RBBP7	SIN3A	9606.ENSP00000369424	9606.ENSP00000378402	0	0	0	0	0.175	0.901	0.900	0.860	0.998
RBBP7	HDAC2	9606.ENSP00000369424	9606.ENSP00000430432	0	0	0	0	0.357	0.973	0.900	0.992	0.999
RNF2	L3MBTL2	9606.ENSP00000356480	9606.ENSP00000216237	0	0	0	0	0.092	0.807	0.600	0.675	0.974
RNF2	MGA	9606.ENSP00000356480	9606.ENSP00000219905	0	0	0	0	0.062	0.705	0.900	0.053	0.970
RNF2	MAPK14	9606.ENSP00000356480	9606.ENSP00000229795	0	0	0	0	0.064	0	0.900	0	0.902
RNF2	DNMT3A	9606.ENSP00000356480	9606.ENSP00000264709	0	0	0	0	0	0	0.900	0.343	0.931
RNF2	HCFC1	9606.ENSP00000356480	9606.ENSP00000309555	0	0	0	0	0	0	0.900	0.327	0.929
RNF2	TAF7	9606.ENSP00000356480	9606.ENSP00000312709	0	0	0	0	0.074	0	0.900	0	0.903
RNF2	RUVBL1	9606.ENSP00000356480	9606.ENSP00000318297	0	0	0	0	0.065	0.116	0.900	0.138	0.919
RNF2	E2F1	9606.ENSP00000356480	9606.ENSP00000345571	0	0	0	0	0.049	0.056	0.900	0.122	0.910
RNF2	WDR5	9606.ENSP00000356480	9606.ENSP00000351446	0	0	0	0	0.077	0.885	0.900	0.393	0.992
RNF2	MAX	9606.ENSP00000356480	9606.ENSP00000351490	0	0	0	0	0.063	0.623	0.900	0.060	0.962
RNF2	HDAC1	9606.ENSP00000356480	9606.ENSP00000362649	0	0	0	0	0.062	0.425	0.650	0.455	0.883
RNF2	AK6	9606.ENSP00000356480	9606.ENSP00000370193	0	0	0	0	0.063	0	0.900	0.101	0.908
RNF2	TAF1	9606.ENSP00000356480	9606.ENSP00000406549	0	0	0	0	0.064	0	0.900	0.105	0.908
RNF2	CHD8	9606.ENSP00000356480	9606.ENSP00000382863	0	0	0	0	0.062	0.103	0.900	0.172	0.921
RNF2	RUVBL2	9606.ENSP00000356480	9606.ENSP00000473172	0	0	0	0	0.073	0.182	0.900	0.155	0.927
RNF2	HDAC2	9606.ENSP00000356480	9606.ENSP00000430432	0	0	0	0	0.063	0.373	0.900	0.376	0.958
RNF2	RBBP7	9606.ENSP00000356480	9606.ENSP00000369424	0	0	0	0	0.097	0.182	0.900	0.510	0.959
RNF2	E2F6	9606.ENSP00000356480	9606.ENSP00000370936	0	0	0	0	0.049	0.879	0.900	0.851	0.998
RNF2	PCGF6	9606.ENSP00000356480	9606.ENSP00000358862	0	0	0	0	0.062	0.916	0.900	0.966	0.999
RPL11	MAX	9606.ENSP00000363676	9606.ENSP00000351490	0	0	0	0	0.045	0	0.900	0.132	0.909
RPL11	CDKN2A	9606.ENSP00000363676	9606.ENSP00000418915	0	0	0	0	0	0.494	0	0.819	0.904
RPL11	MYC	9606.ENSP00000363676	9606.ENSP00000479618	0	0	0	0	0.077	0.279	0.900	0.928	0.994
RUVBL1	MGA	9606.ENSP00000318297	9606.ENSP00000219905	0	0	0	0	0	0.072	0.900	0	0.903
RUVBL1	KAT2A	9606.ENSP00000318297	9606.ENSP00000225916	0	0	0	0	0.064	0.161	0.720	0.444	0.861
RUVBL1	HCFC1	9606.ENSP00000318297	9606.ENSP00000309555	0	0	0	0	0.067	0	0.900	0.096	0.908
RUVBL1	TERT	9606.ENSP00000318297	9606.ENSP00000309572	0	0	0	0	0.069	0.350	0.900	0.915	0.994
