#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
EZH2	BRCA1	9606.ENSP00000320147	9606.ENSP00000418960	0	0	0	0	0.194	0.501	0	0.891	0.952
EZH2	WDR5	9606.ENSP00000320147	9606.ENSP00000351446	0	0	0	0	0.092	0.182	0.900	0.696	0.974
EZH2	CTNNB1	9606.ENSP00000320147	9606.ENSP00000344456	0	0	0	0	0.062	0.679	0	0.949	0.983
EZH2	MYC	9606.ENSP00000320147	9606.ENSP00000479618	0	0	0	0	0.110	0.486	0	0.967	0.984
EZH2	RELA	9606.ENSP00000320147	9606.ENSP00000384273	0	0	0	0	0	0.270	0	0.986	0.989
EZH2	HDAC1	9606.ENSP00000320147	9606.ENSP00000362649	0.044	0	0	0	0.097	0.939	0.900	0.989	0.999
FBXW7	USP28	9606.ENSP00000281708	9606.ENSP00000003302	0	0	0	0	0.068	0.298	0	0.948	0.963
FBXW7	KAT2A	9606.ENSP00000281708	9606.ENSP00000225916	0	0	0	0	0.085	0	0.650	0.185	0.716
FBXW7	CREBBP	9606.ENSP00000281708	9606.ENSP00000262367	0	0	0	0	0.076	0	0.650	0.405	0.790
FBXW7	EP300	9606.ENSP00000281708	9606.ENSP00000263253	0	0	0	0	0.076	0	0.650	0.469	0.813
FBXW7	KAT2B	9606.ENSP00000281708	9606.ENSP00000263754	0	0	0	0	0.085	0	0.650	0.181	0.714
FBXW7	STAT3	9606.ENSP00000281708	9606.ENSP00000264657	0	0	0	0	0.053	0.500	0.300	0.325	0.746
FBXW7	SKP2	9606.ENSP00000281708	9606.ENSP00000274255	0	0	0	0	0.062	0	0.800	0.865	0.972
FBXW7	NOTCH1	9606.ENSP00000281708	9606.ENSP00000277541	0	0	0	0	0.062	0.948	0.600	0.936	0.998
FBXW7	CTNNB1	9606.ENSP00000281708	9606.ENSP00000344456	0	0	0	0	0	0.270	0	0.692	0.765
FBXW7	GSK3B	9606.ENSP00000281708	9606.ENSP00000324806	0	0	0	0	0.062	0.317	0.600	0.714	0.917
FBXW7	MAX	9606.ENSP00000281708	9606.ENSP00000351490	0	0	0	0	0	0.376	0.900	0.137	0.941
FBXW7	JUN	9606.ENSP00000281708	9606.ENSP00000360266	0	0	0	0	0	0.884	0	0.930	0.991
FBXW7	MYC	9606.ENSP00000281708	9606.ENSP00000479618	0	0	0	0	0	0.927	0.900	0.975	0.999
FOS	MAPK1	9606.ENSP00000306245	9606.ENSP00000215832	0	0	0	0	0	0.578	0.900	0.830	0.992
FOS	CCND1	9606.ENSP00000306245	9606.ENSP00000227507	0	0	0	0	0	0.494	0.900	0.775	0.987
FOS	NANOG	9606.ENSP00000306245	9606.ENSP00000229307	0	0	0	0	0	0	0.900	0.325	0.929
FOS	CREBBP	9606.ENSP00000306245	9606.ENSP00000262367	0	0	0	0	0.049	0.711	0	0.601	0.881
FOS	EP300	9606.ENSP00000306245	9606.ENSP00000263253	0	0	0	0	0.049	0.849	0.900	0.895	0.998
FOS	STAT3	9606.ENSP00000306245	9606.ENSP00000264657	0	0	0	0	0	0.416	0.900	0.977	0.998
FOS	NOTCH1	9606.ENSP00000306245	9606.ENSP00000277541	0	0	0	0	0	0	0.900	0.562	0.954
FOS	AKT1	9606.ENSP00000306245	9606.ENSP00000451828	0	0	0	0	0	0.064	0	0.704	0.711
FOS	HDAC1	9606.ENSP00000306245	9606.ENSP00000362649	0	0	0	0	0.049	0.372	0	0.675	0.789
FOS	TJP2	9606.ENSP00000306245	9606.ENSP00000438262	0	0	0	0	0	0	0	0.821	0.821
FOS	SOX2	9606.ENSP00000306245	9606.ENSP00000323588	0	0	0	0	0	0.124	0.900	0.402	0.943
FOS	FOXO3	9606.ENSP00000306245	9606.ENSP00000385824	0	0	0	0	0	0.182	0.900	0.414	0.947
FOS	SP1	9606.ENSP00000306245	9606.ENSP00000329357	0	0	0	0	0	0.062	0.900	0.501	0.949
FOS	HIF1A	9606.ENSP00000306245	9606.ENSP00000437955	0	0	0	0	0	0.405	0.900	0.558	0.971
FOS	RELA	9606.ENSP00000306245	9606.ENSP00000384273	0	0	0	0	0	0.659	0.900	0.640	0.986
FOS	MYC	9606.ENSP00000306245	9606.ENSP00000479618	0	0	0	0	0.065	0.129	0.900	0.861	0.987
FOS	SMAD3	9606.ENSP00000306245	9606.ENSP00000332973	0	0	0	0	0	0.497	0.900	0.826	0.990
FOS	CTNNB1	9606.ENSP00000306245	9606.ENSP00000344456	0	0	0	0	0	0	0.900	0.928	0.992
FOS	JUN	9606.ENSP00000306245	9606.ENSP00000360266	0	0	0	0	0.656	0.985	0.900	0.996	0.999
FOXO3	MAPK1	9606.ENSP00000385824	9606.ENSP00000215832	0	0	0	0	0.065	0.282	0.800	0.503	0.924
FOXO3	CCND1	9606.ENSP00000385824	9606.ENSP00000227507	0	0	0	0	0	0	0.900	0.640	0.962
FOXO3	NANOG	9606.ENSP00000385824	9606.ENSP00000229307	0	0	0	0	0.062	0.073	0.900	0.318	0.932
FOXO3	SMAD2	9606.ENSP00000385824	9606.ENSP00000262160	0	0	0	0	0	0.292	0.900	0.917	0.993
FOXO3	CREBBP	9606.ENSP00000385824	9606.ENSP00000262367	0	0	0	0	0.065	0.822	0.600	0.742	0.980
FOXO3	EP300	9606.ENSP00000385824	9606.ENSP00000263253	0	0	0	0	0.086	0.764	0.900	0.871	0.996
FOXO3	KAT2B	9606.ENSP00000385824	9606.ENSP00000263754	0	0	0	0	0	0.103	0.900	0.327	0.934
FOXO3	STAT3	9606.ENSP00000385824	9606.ENSP00000264657	0	0	0	0	0	0.082	0.900	0.694	0.969
FOXO3	SKP2	9606.ENSP00000385824	9606.ENSP00000274255	0	0	0	0	0	0.494	0	0.558	0.766
FOXO3	HDAC3	9606.ENSP00000385824	9606.ENSP00000302967	0	0	0	0	0	0.142	0	0.716	0.746
FOXO3	FOS	9606.ENSP00000385824	9606.ENSP00000306245	0	0	0	0	0	0.182	0.900	0.414	0.947
FOXO3	SOX2	9606.ENSP00000385824	9606.ENSP00000323588	0	0	0	0	0	0.125	0.900	0.343	0.937
FOXO3	SMAD3	9606.ENSP00000385824	9606.ENSP00000332973	0	0	0	0	0	0.708	0.900	0.680	0.989
FOXO3	CTNNB1	9606.ENSP00000385824	9606.ENSP00000344456	0	0	0	0	0	0.589	0.900	0.992	0.999
FOXO3	JUN	9606.ENSP00000385824	9606.ENSP00000360266	0	0	0	0	0	0.182	0	0.707	0.750
FOXO3	RELA	9606.ENSP00000385824	9606.ENSP00000384273	0	0	0	0	0	0.056	0	0.817	0.820
FOXO3	HIF1A	9606.ENSP00000385824	9606.ENSP00000437955	0	0	0	0	0.062	0.345	0.900	0.852	0.989
FOXO3	MYC	9606.ENSP00000385824	9606.ENSP00000479618	0	0	0	0	0	0.327	0.900	0.951	0.996
FOXO3	AKT1	9606.ENSP00000385824	9606.ENSP00000451828	0	0	0	0	0.055	0.939	0.900	0.972	0.999
GSK3B	CCND1	9606.ENSP00000324806	9606.ENSP00000227507	0	0	0	0	0	0.600	0.900	0.845	0.993
GSK3B	PIN1	9606.ENSP00000324806	9606.ENSP00000247970	0	0	0	0	0.061	0.060	0.900	0.536	0.953
GSK3B	AXIN1	9606.ENSP00000324806	9606.ENSP00000262320	0	0	0	0	0.062	0.998	0.900	0.991	0.999
GSK3B	STAT3	9606.ENSP00000324806	9606.ENSP00000264657	0	0	0	0	0.062	0.140	0	0.702	0.739
GSK3B	NOTCH1	9606.ENSP00000324806	9606.ENSP00000277541	0	0	0	0	0	0.352	0	0.620	0.744
GSK3B	FBXW7	9606.ENSP00000324806	9606.ENSP00000281708	0	0	0	0	0.062	0.317	0.600	0.714	0.917
GSK3B	SMAD3	9606.ENSP00000324806	9606.ENSP00000332973	0	0	0	0	0	0.521	0	0.708	0.854
GSK3B	HSP90AA1	9606.ENSP00000324806	9606.ENSP00000335153	0	0	0	0	0	0.640	0	0.613	0.855
GSK3B	MAX	9606.ENSP00000324806	9606.ENSP00000351490	0	0	0	0	0.064	0.056	0.900	0.047	0.904
GSK3B	JUN	9606.ENSP00000324806	9606.ENSP00000360266	0	0	0	0	0	0.691	0.900	0.709	0.990
GSK3B	AKT1	9606.ENSP00000324806	9606.ENSP00000451828	0	0	0.218	0.576	0.049	0.934	0.900	0.873	0.996
GSK3B	MYC	9606.ENSP00000324806	9606.ENSP00000479618	0	0	0	0	0.064	0.775	0.900	0.860	0.996
GSK3B	CTNNB1	9606.ENSP00000324806	9606.ENSP00000344456	0	0	0	0	0	0.968	0.900	0.993	0.999
HDAC1	KAT2A	9606.ENSP00000362649	9606.ENSP00000225916	0	0	0	0	0.095	0.289	0.650	0.825	0.955
HDAC1	CCND1	9606.ENSP00000362649	9606.ENSP00000227507	0	0	0	0	0.062	0.619	0.900	0.760	0.990
HDAC1	NANOG	9606.ENSP00000362649	9606.ENSP00000229307	0	0	0	0	0.062	0.405	0	0.604	0.759
HDAC1	SMAD2	9606.ENSP00000362649	9606.ENSP00000262160	0	0	0	0	0.062	0.837	0.900	0.579	0.992
HDAC1	YY1	9606.ENSP00000362649	9606.ENSP00000262238	0	0	0	0	0.134	0.863	0.900	0.992	0.999
HDAC1	CREBBP	9606.ENSP00000362649	9606.ENSP00000262367	0	0	0	0	0.130	0.580	0.900	0.693	0.987
HDAC1	EP300	9606.ENSP00000362649	9606.ENSP00000263253	0	0	0	0	0.064	0.900	0.900	0.983	0.999
HDAC1	KAT2B	9606.ENSP00000362649	9606.ENSP00000263754	0	0	0	0	0.095	0.289	0.650	0.815	0.952
HDAC1	STAT3	9606.ENSP00000362649	9606.ENSP00000264657	0	0	0	0	0.048	0.845	0	0.935	0.989
HDAC1	DNMT3A	9606.ENSP00000362649	9606.ENSP00000264709	0	0	0	0	0.062	0.495	0	0.988	0.993
HDAC1	NOTCH1	9606.ENSP00000362649	9606.ENSP00000277541	0	0	0	0	0	0.171	0.900	0.621	0.965
HDAC1	HDAC3	9606.ENSP00000362649	9606.ENSP00000302967	0	0	0.447	0.964	0.117	0.322	0.900	0.698	0.937
HDAC1	FOS	9606.ENSP00000362649	9606.ENSP00000306245	0	0	0	0	0.049	0.372	0	0.675	0.789
HDAC1	RUVBL1	9606.ENSP00000362649	9606.ENSP00000318297	0	0	0	0	0.166	0.069	0.650	0.396	0.814
HDAC1	EZH2	9606.ENSP00000362649	9606.ENSP00000320147	0.044	0	0	0	0.097	0.939	0.900	0.989	0.999
HDAC1	SOX2	9606.ENSP00000362649	9606.ENSP00000323588	0	0	0	0	0	0.855	0	0.936	0.990
HDAC1	SP1	9606.ENSP00000362649	9606.ENSP00000329357	0	0	0	0	0.069	0.920	0.900	0.987	0.999
HDAC1	SMAD3	9606.ENSP00000362649	9606.ENSP00000332973	0	0	0	0	0.065	0.507	0.900	0.817	0.990
HDAC1	HSP90AA1	9606.ENSP00000362649	9606.ENSP00000335153	0	0	0	0	0.072	0.059	0	0.760	0.773
HDAC1	KAT5	9606.ENSP00000362649	9606.ENSP00000340330	0	0	0	0	0.065	0.777	0.900	0.903	0.997
HDAC1	CTNNB1	9606.ENSP00000362649	9606.ENSP00000344456	0	0	0	0	0.144	0.880	0.900	0.933	0.999
HDAC1	WDR5	9606.ENSP00000362649	9606.ENSP00000351446	0	0	0	0	0.225	0.699	0	0.830	0.957
HDAC1	MAX	9606.ENSP00000362649	9606.ENSP00000351490	0	0	0	0	0.048	0.056	0.900	0.155	0.913
HDAC1	TRRAP	9606.ENSP00000362649	9606.ENSP00000352925	0	0	0	0	0.073	0.104	0.900	0.416	0.945
HDAC1	JUN	9606.ENSP00000362649	9606.ENSP00000360266	0	0	0	0	0	0.476	0.650	0.791	0.958
HDAC1	BRCA1	9606.ENSP00000362649	9606.ENSP00000418960	0	0	0	0	0.062	0.270	0	0.725	0.795
HDAC1	PFDN5	9606.ENSP00000362649	9606.ENSP00000447942	0	0	0	0	0.107	0.675	0	0.452	0.827
HDAC1	CDKN2A	9606.ENSP00000362649	9606.ENSP00000418915	0	0	0	0	0.062	0.320	0.900	0.543	0.967
HDAC1	MYC	9606.ENSP00000362649	9606.ENSP00000479618	0	0	0	0	0.077	0.772	0	0.960	0.991
HDAC1	HIF1A	9606.ENSP00000362649	9606.ENSP00000437955	0	0	0	0	0.050	0.759	0	0.978	0.994
HDAC1	RUVBL2	9606.ENSP00000362649	9606.ENSP00000473172	0	0	0	0	0.180	0.868	0	0.971	0.996
HDAC1	RELA	9606.ENSP00000362649	9606.ENSP00000384273	0	0	0	0	0.107	0.894	0	0.984	0.998
HDAC1	RBL1	9606.ENSP00000362649	9606.ENSP00000362768	0	0	0	0	0.064	0.597	0.900	0.968	0.998
HDAC3	KAT2A	9606.ENSP00000302967	9606.ENSP00000225916	0	0	0	0	0.095	0.289	0.650	0.733	0.931
HDAC3	CCND1	9606.ENSP00000302967	9606.ENSP00000227507	0	0	0	0	0.062	0.760	0	0.599	0.902
HDAC3	YY1	9606.ENSP00000302967	9606.ENSP00000262238	0	0	0	0	0.051	0.881	0.900	0.388	0.992
HDAC3	CREBBP	9606.ENSP00000302967	9606.ENSP00000262367	0	0	0	0	0.071	0.376	0.900	0.518	0.968
HDAC3	EP300	9606.ENSP00000302967	9606.ENSP00000263253	0	0	0	0	0.064	0.722	0.900	0.619	0.988
HDAC3	KAT2B	9606.ENSP00000302967	9606.ENSP00000263754	0	0	0	0	0.095	0.458	0.650	0.721	0.945
HDAC3	STAT3	9606.ENSP00000302967	9606.ENSP00000264657	0	0	0	0	0.048	0.845	0.900	0.319	0.988
HDAC3	NOTCH1	9606.ENSP00000302967	9606.ENSP00000277541	0	0	0	0	0	0.101	0.650	0.207	0.728
HDAC3	WDR5	9606.ENSP00000302967	9606.ENSP00000351446	0	0	0	0	0.142	0.324	0	0.591	0.742
HDAC3	FOXO3	9606.ENSP00000302967	9606.ENSP00000385824	0	0	0	0	0	0.142	0	0.716	0.746
HDAC3	KAT5	9606.ENSP00000302967	9606.ENSP00000340330	0	0	0	0	0.138	0.519	0	0.480	0.766
HDAC3	MAX	9606.ENSP00000302967	9606.ENSP00000351490	0	0	0	0	0	0.056	0.900	0.054	0.902
HDAC3	HDAC1	9606.ENSP00000302967	9606.ENSP00000362649	0	0	0.447	0.964	0.117	0.322	0.900	0.698	0.937
HDAC3	JUN	9606.ENSP00000302967	9606.ENSP00000360266	0	0	0	0	0	0.376	0.650	0.748	0.940
HDAC3	EZH2	9606.ENSP00000302967	9606.ENSP00000320147	0.044	0	0	0	0.062	0.661	0.600	0.849	0.978
HDAC3	RELA	9606.ENSP00000302967	9606.ENSP00000384273	0	0	0	0	0.042	0.874	0.900	0.686	0.995
HDAC3	MYC	9606.ENSP00000302967	9606.ENSP00000479618	0	0	0	0	0	0.756	0.900	0.942	0.998
HIF1A	MAPK1	9606.ENSP00000437955	9606.ENSP00000215832	0	0	0	0	0	0.675	0.800	0.591	0.971
HIF1A	CCND1	9606.ENSP00000437955	9606.ENSP00000227507	0	0	0	0	0	0	0.900	0.686	0.967
HIF1A	NANOG	9606.ENSP00000437955	9606.ENSP00000229307	0	0	0	0	0	0	0.900	0.559	0.954
HIF1A	CREBBP	9606.ENSP00000437955	9606.ENSP00000262367	0	0	0	0	0.053	0.993	0.900	0.992	0.999
HIF1A	EP300	9606.ENSP00000437955	9606.ENSP00000263253	0	0	0	0	0.053	0.998	0.900	0.993	0.999
HIF1A	KAT2B	9606.ENSP00000437955	9606.ENSP00000263754	0	0	0	0	0.062	0.841	0	0.549	0.927
HIF1A	STAT3	9606.ENSP00000437955	9606.ENSP00000264657	0	0	0	0	0.062	0.839	0.900	0.968	0.999
HIF1A	NOTCH1	9606.ENSP00000437955	9606.ENSP00000277541	0	0	0	0	0	0.270	0.800	0.990	0.998
HIF1A	FOS	9606.ENSP00000437955	9606.ENSP00000306245	0	0	0	0	0	0.405	0.900	0.558	0.971
HIF1A	SOX2	9606.ENSP00000437955	9606.ENSP00000323588	0	0	0	0	0	0.147	0.900	0.557	0.958
HIF1A	SP1	9606.ENSP00000437955	9606.ENSP00000329357	0	0	0	0	0	0.819	0.900	0.746	0.995
HIF1A	SMAD3	9606.ENSP00000437955	9606.ENSP00000332973	0	0	0	0	0	0.772	0.900	0.977	0.999
HIF1A	HSP90AA1	9606.ENSP00000437955	9606.ENSP00000335153	0	0	0	0	0	0.918	0.900	0.991	0.999
HIF1A	CTNNB1	9606.ENSP00000437955	9606.ENSP00000344456	0	0	0	0	0.079	0.753	0	0.991	0.997
HIF1A	MAX	9606.ENSP00000437955	9606.ENSP00000351490	0	0	0	0	0	0.298	0	0.706	0.785
HIF1A	JUN	9606.ENSP00000437955	9606.ENSP00000360266	0	0	0	0	0	0.676	0.900	0.901	0.996
HIF1A	HDAC1	9606.ENSP00000437955	9606.ENSP00000362649	0	0	0	0	0.050	0.759	0	0.978	0.994
HIF1A	RELA	9606.ENSP00000437955	9606.ENSP00000384273	0	0	0	0	0	0.270	0	0.890	0.916
HIF1A	FOXO3	9606.ENSP00000437955	9606.ENSP00000385824	0	0	0	0	0.062	0.345	0.900	0.852	0.989
HIF1A	CDKN2A	9606.ENSP00000437955	9606.ENSP00000418915	0	0	0	0	0	0.443	0.900	0.827	0.989
HIF1A	BRCA1	9606.ENSP00000437955	9606.ENSP00000418960	0	0	0	0	0.062	0.270	0	0.634	0.728
HIF1A	RUVBL2	9606.ENSP00000437955	9606.ENSP00000473172	0	0	0	0	0	0.283	0	0.690	0.769
HIF1A	AKT1	9606.ENSP00000437955	9606.ENSP00000451828	0	0	0	0	0	0.261	0.900	0.887	0.990
HIF1A	MYC	9606.ENSP00000437955	9606.ENSP00000479618	0	0	0	0	0	0.475	0.900	0.965	0.998
HSP90AA1	MAPK1	9606.ENSP00000335153	9606.ENSP00000215832	0	0	0	0	0.062	0.365	0.900	0.705	0.980
HSP90AA1	CCND1	9606.ENSP00000335153	9606.ENSP00000227507	0	0	0	0	0	0.130	0	0.880	0.891
HSP90AA1	STAT3	9606.ENSP00000335153	9606.ENSP00000264657	0	0	0	0	0	0.270	0.900	0.988	0.999
HSP90AA1	RUVBL1	9606.ENSP00000335153	9606.ENSP00000318297	0	0	0	0	0.291	0.125	0	0.987	0.992
HSP90AA1	GSK3B	9606.ENSP00000335153	9606.ENSP00000324806	0	0	0	0	0	0.640	0	0.613	0.855
HSP90AA1	SP1	9606.ENSP00000335153	9606.ENSP00000329357	0	0	0	0	0.082	0.496	0	0.469	0.733
HSP90AA1	CDKN2A	9606.ENSP00000335153	9606.ENSP00000418915	0	0	0	0	0	0.128	0	0.680	0.710
HSP90AA1	BRCA1	9606.ENSP00000335153	9606.ENSP00000418960	0	0	0	0	0.062	0.270	0	0.651	0.740
HSP90AA1	JUN	9606.ENSP00000335153	9606.ENSP00000360266	0	0	0	0	0.062	0.218	0	0.692	0.755
HSP90AA1	HDAC1	9606.ENSP00000335153	9606.ENSP00000362649	0	0	0	0	0.072	0.059	0	0.760	0.773
HSP90AA1	CDK9	9606.ENSP00000335153	9606.ENSP00000362361	0	0	0	0	0	0.707	0	0.696	0.907
HSP90AA1	RUVBL2	9606.ENSP00000335153	9606.ENSP00000473172	0	0	0	0	0.200	0.185	0	0.943	0.959
HSP90AA1	MYC	9606.ENSP00000335153	9606.ENSP00000479618	0	0	0	0	0.048	0.679	0	0.953	0.984
HSP90AA1	HIF1A	9606.ENSP00000335153	9606.ENSP00000437955	0	0	0	0	0	0.918	0.900	0.991	0.999
HSP90AA1	AKT1	9606.ENSP00000335153	9606.ENSP00000451828	0	0	0	0	0.062	0.946	0.900	0.991	0.999
HUWE1	CTNNB1	9606.ENSP00000340648	9606.ENSP00000344456	0	0	0	0	0.046	0.694	0	0.268	0.767
HUWE1	TRRAP	9606.ENSP00000340648	9606.ENSP00000352925	0	0	0	0	0.855	0.133	0	0.201	0.891
HUWE1	MAX	9606.ENSP00000340648	9606.ENSP00000351490	0	0	0	0	0	0.104	0.900	0.067	0.909
HUWE1	MYC	9606.ENSP00000340648	9606.ENSP00000479618	0	0	0	0	0	0.747	0.900	0.459	0.985
HUWE1	CDKN2A	9606.ENSP00000340648	9606.ENSP00000418915	0	0	0	0	0.052	0.755	0.900	0.515	0.987
JUN	MAPK1	9606.ENSP00000360266	9606.ENSP00000215832	0	0	0	0	0	0.867	0.900	0.707	0.995
JUN	CCND1	9606.ENSP00000360266	9606.ENSP00000227507	0	0	0	0	0	0.270	0.900	0.774	0.982
JUN	SMAD2	9606.ENSP00000360266	9606.ENSP00000262160	0	0	0	0	0	0.688	0	0.757	0.921
JUN	YY1	9606.ENSP00000360266	9606.ENSP00000262238	0	0	0	0	0	0.101	0	0.690	0.710
JUN	CREBBP	9606.ENSP00000360266	9606.ENSP00000262367	0	0	0	0	0	0.887	0.900	0.876	0.998
JUN	EP300	9606.ENSP00000360266	9606.ENSP00000263253	0	0	0	0	0	0.910	0.900	0.922	0.999
JUN	KAT2B	9606.ENSP00000360266	9606.ENSP00000263754	0	0	0	0	0.062	0.417	0.900	0.508	0.969
JUN	STAT3	9606.ENSP00000360266	9606.ENSP00000264657	0	0	0	0	0.056	0.343	0	0.988	0.993
JUN	NOTCH1	9606.ENSP00000360266	9606.ENSP00000277541	0	0	0	0	0.062	0	0.900	0.689	0.968
JUN	FBXW7	9606.ENSP00000360266	9606.ENSP00000281708	0	0	0	0	0	0.884	0	0.930	0.991
JUN	HDAC3	9606.ENSP00000360266	9606.ENSP00000302967	0	0	0	0	0	0.376	0.650	0.748	0.940
JUN	FOS	9606.ENSP00000360266	9606.ENSP00000306245	0	0	0	0	0.656	0.985	0.900	0.996	0.999
JUN	EZH2	9606.ENSP00000360266	9606.ENSP00000320147	0	0	0	0	0	0	0.650	0.407	0.783
JUN	GSK3B	9606.ENSP00000360266	9606.ENSP00000324806	0	0	0	0	0	0.691	0.900	0.709	0.990
JUN	SP1	9606.ENSP00000360266	9606.ENSP00000329357	0	0	0	0	0	0.855	0.900	0.929	0.998
JUN	SMAD3	9606.ENSP00000360266	9606.ENSP00000332973	0	0	0	0	0	0.757	0.900	0.985	0.999
JUN	HSP90AA1	9606.ENSP00000360266	9606.ENSP00000335153	0	0	0	0	0.062	0.218	0	0.692	0.755
JUN	CTNNB1	9606.ENSP00000360266	9606.ENSP00000344456	0	0	0	0	0	0.182	0.900	0.989	0.999
JUN	FOXO3	9606.ENSP00000360266	9606.ENSP00000385824	0	0	0	0	0	0.182	0	0.707	0.750
JUN	BRCA1	9606.ENSP00000360266	9606.ENSP00000418960	0	0	0	0	0	0.640	0	0.712	0.892
JUN	TJP2	9606.ENSP00000360266	9606.ENSP00000438262	0	0	0	0	0	0	0	0.951	0.952
JUN	HDAC1	9606.ENSP00000360266	9606.ENSP00000362649	0	0	0	0	0	0.476	0.650	0.791	0.958
JUN	AKT1	9606.ENSP00000360266	9606.ENSP00000451828	0	0	0	0	0	0.057	0.800	0.877	0.974
JUN	RELA	9606.ENSP00000360266	9606.ENSP00000384273	0	0	0	0	0.069	0.481	0.900	0.844	0.991
JUN	MYC	9606.ENSP00000360266	9606.ENSP00000479618	0	0	0	0	0.063	0.607	0.900	0.851	0.993
JUN	HIF1A	9606.ENSP00000360266	9606.ENSP00000437955	0	0	0	0	0	0.676	0.900	0.901	0.996
KAT2A	CTNNB1	9606.ENSP00000225916	9606.ENSP00000344456	0	0	0	0	0.066	0.526	0	0.396	0.709
KAT2A	FBXW7	9606.ENSP00000225916	9606.ENSP00000281708	0	0	0	0	0.085	0	0.650	0.185	0.716
KAT2A	RELA	9606.ENSP00000225916	9606.ENSP00000384273	0	0	0	0	0.073	0.514	0	0.494	0.752
KAT2A	RUVBL1	9606.ENSP00000225916	9606.ENSP00000318297	0	0	0	0	0.064	0.161	0.720	0.444	0.861
KAT2A	RUVBL2	9606.ENSP00000225916	9606.ENSP00000473172	0	0	0	0	0.083	0.161	0.720	0.449	0.865
KAT2A	ACTL6A	9606.ENSP00000225916	9606.ENSP00000397552	0	0	0	0	0.062	0.361	0.720	0.333	0.873
KAT2A	NOTCH1	9606.ENSP00000225916	9606.ENSP00000277541	0	0	0	0	0.076	0.230	0.600	0.660	0.890
KAT2A	KAT2B	9606.ENSP00000225916	9606.ENSP00000263754	0	0	0	0.973	0	0.270	0.900	0.771	0.925
KAT2A	HDAC3	9606.ENSP00000225916	9606.ENSP00000302967	0	0	0	0	0.095	0.289	0.650	0.733	0.931
KAT2A	SMAD3	9606.ENSP00000225916	9606.ENSP00000332973	0	0	0	0	0.085	0.319	0.900	0.150	0.940
KAT2A	HDAC1	9606.ENSP00000225916	9606.ENSP00000362649	0	0	0	0	0.095	0.289	0.650	0.825	0.955
KAT2A	MAX	9606.ENSP00000225916	9606.ENSP00000351490	0	0	0	0	0.062	0.518	0.900	0.181	0.958
KAT2A	CREBBP	9606.ENSP00000225916	9606.ENSP00000262367	0	0	0	0	0.062	0.302	0.800	0.820	0.973
KAT2A	EP300	9606.ENSP00000225916	9606.ENSP00000263253	0	0	0	0	0.062	0.302	0.800	0.889	0.983
KAT2A	KAT5	9606.ENSP00000225916	9606.ENSP00000340330	0	0	0	0	0.076	0.369	0.720	0.946	0.990
KAT2A	WDR5	9606.ENSP00000225916	9606.ENSP00000351446	0	0	0	0	0.098	0.833	0.720	0.904	0.995
KAT2A	TRRAP	9606.ENSP00000225916	9606.ENSP00000352925	0	0	0	0	0.107	0.971	0.900	0.989	0.999
KAT2A	MYC	9606.ENSP00000225916	9606.ENSP00000479618	0	0	0	0	0.084	0.884	0.900	0.976	0.999
KAT2B	KAT2A	9606.ENSP00000263754	9606.ENSP00000225916	0	0	0	0.973	0	0.270	0.900	0.771	0.925
KAT2B	CCND1	9606.ENSP00000263754	9606.ENSP00000227507	0	0	0	0	0	0.486	0	0.525	0.745
KAT2B	SMAD2	9606.ENSP00000263754	9606.ENSP00000262160	0	0	0	0	0.064	0.697	0.900	0.260	0.976
KAT2B	YY1	9606.ENSP00000263754	9606.ENSP00000262238	0	0	0	0	0	0.334	0.900	0.469	0.961
KAT2B	CREBBP	9606.ENSP00000263754	9606.ENSP00000262367	0	0	0	0	0.062	0.885	0.900	0.936	0.999
KAT2B	EP300	9606.ENSP00000263754	9606.ENSP00000263253	0	0	0	0	0.062	0.883	0.900	0.987	0.999
KAT2B	FBXW7	9606.ENSP00000263754	9606.ENSP00000281708	0	0	0	0	0.085	0	0.650	0.181	0.714
KAT2B	NOTCH1	9606.ENSP00000263754	9606.ENSP00000277541	0	0	0	0	0	0.230	0.600	0.332	0.776
KAT2B	ACTL6A	9606.ENSP00000263754	9606.ENSP00000397552	0	0	0	0	0.049	0.161	0.720	0.334	0.831
KAT2B	RUVBL1	9606.ENSP00000263754	9606.ENSP00000318297	0	0	0	0	0.064	0.161	0.720	0.414	0.853
KAT2B	RUVBL2	9606.ENSP00000263754	9606.ENSP00000473172	0	0	0	0	0.083	0.161	0.720	0.445	0.864
KAT2B	HIF1A	9606.ENSP00000263754	9606.ENSP00000437955	0	0	0	0	0.062	0.841	0	0.549	0.927
KAT2B	FOXO3	9606.ENSP00000263754	9606.ENSP00000385824	0	0	0	0	0	0.103	0.900	0.327	0.934
KAT2B	HDAC3	9606.ENSP00000263754	9606.ENSP00000302967	0	0	0	0	0.095	0.458	0.650	0.721	0.945
KAT2B	RELA	9606.ENSP00000263754	9606.ENSP00000384273	0	0	0	0	0	0.234	0.900	0.400	0.950
KAT2B	HDAC1	9606.ENSP00000263754	9606.ENSP00000362649	0	0	0	0	0.095	0.289	0.650	0.815	0.952
KAT2B	JUN	9606.ENSP00000263754	9606.ENSP00000360266	0	0	0	0	0.062	0.417	0.900	0.508	0.969
